"Target","Var1","Var2","Var3","RMSE"
"SalePrice","N_FacilitiesNearBy.Hospital.","N_FacilitiesNearBy.Total.","YearBuilt",89044.6032076296
"SalePrice","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_FacilitiesNearBy.Hospital.","N_FacilitiesNearBy.PublicOffice._splitAt4",89046.0773383026
"SalePrice","N_FacilitiesNearBy.ETC.","N_SchoolNearBy.Middle._0vs123vs4","SubwayStation_byProxy1",89047.0126685174
"SalePrice","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_FacilitiesNearBy.PublicOffice._splitAt4","N_SchoolNearBy.Elementary.",89047.887693741
"SalePrice","N_FacilitiesNearBy.Park._01vs2","N_SchoolNearBy.Total.","N_SchoolNearBy.University._0vs12vs345",89048.6803605992
"SalePrice","N_FacilitiesNearBy.Total._cut","N_Parkinglot.Ground.","SubwayStation_byProxy2",89050.3002558528
"SalePrice","Floor","N_FacilitiesNearBy.Total.","N_SchoolNearBy.Middle.",89050.6894353071
"SalePrice","AptManageType","N_SchoolNearBy.High._0vs12vs345","N_SchoolNearBy.University._012vs345",89052.0986540409
"SalePrice","N_Parkinglot.Ground.","N_SchoolNearBy.Middle._0vs123vs4","YearBuilt",89052.9126036114
"SalePrice","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.Middle.","N_SchoolNearBy.University._012vs345",89053.6585492013
"SalePrice","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.Middle.","N_SchoolNearBy.Middle._0vs123vs4",89053.9068299287
"SalePrice","N_FacilitiesNearBy.Mall.","N_manager_splitAt4","N_SchoolNearBy.High._0vs12vs345",89054.1507705863
"SalePrice","N_FacilitiesNearby.corr_neg","N_Parkinglot.Ground.","N_SchoolNearBy.Middle._0vs123vs4",89054.5500951014
"SalePrice","N_Parkinglot.Ground.","N_SchoolNearBy.Middle._chr","N_SchoolNearBy.Total.",89054.9894171433
"SalePrice","N_SchoolNearBy.Elementary._cat","N_SchoolNearBy.University._012vs345","SubwayStation_byProxy1",89055.4804085026
"SalePrice","N_FacilitiesInApt","N_FacilitiesNearby.corr_pos","N_manager",89055.5018263102
"SalePrice","AptManageType","N_SchoolNearBy.University._0vs12vs345","SubwayStation_byProxy1",89055.7056225907
"SalePrice","HeatingType","YearBuilt","YearBuilt_2000_2010",89055.8059637769
"SalePrice","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.High.","N_SchoolNearBy.High._0vs12vs345",89057.0444725547
"SalePrice","HeatingType","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.Elementary._cat",89057.6363998251
"SalePrice","N_FacilitiesNearBy.Hospital.","N_FacilitiesNearBy.Total.","YrSold_2011_2014",89057.9504917932
"SalePrice","N_SchoolNearBy.Middle.","SubwayStation_byProxy1","YrSold",89062.1620103128
"SalePrice","N_elevators","N_FacilitiesNearBy.ETC.","N_SchoolNearBy.Middle._0vs123vs4",89062.5850586196
"SalePrice","Floor","N_FacilitiesNearBy.Hospital._0vs12","N_SchoolNearBy.University.",89066.3032073751
"SalePrice","N_FacilitiesNearBy.PublicOffice.","N_SchoolNearBy.High._0vs12vs345","N_SchoolNearBy.University._0vs12vs345",89066.7754273605
"SalePrice","AptManageType","N_SchoolNearBy.University._012vs345","SubwayStation_byProxy1",89066.9548235051
"SalePrice","N_SchoolNearBy.High._0vs12vs345","N_SchoolNearBy.Total.","SubwayStation_byProxy1",89069.745818222
"SalePrice","Floor","N_FacilitiesNearBy.Hospital._0vs12","N_FacilitiesNearBy.Total.",89070.3609136493
"SalePrice","N_FacilitiesNearBy.Hospital._0vs12","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.Middle._chr",89070.6973400574
"SalePrice","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.Middle._0vs123vs4","N_SchoolNearBy.Middle._chr",89070.6973400585
"SalePrice","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.Middle._chr",NA,89070.6973400585
"SalePrice","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.Middle._chr","SalePrice",89070.6973400585
"SalePrice","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.Middle.","N_SchoolNearBy.Middle._chr",89070.6973400585
"SalePrice","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.Elementary.","N_SchoolNearBy.University._0vs12vs345",89071.1553413665
"SalePrice","N_FacilitiesNearBy.Park.","N_FacilitiesNearBy.Park._01vs2","SubwayStation_byProxy1",89071.8844729168
"SalePrice","AptManageType","N_FacilitiesNearBy.Park._01vs2","YrSold_2011_2014",89072.7911099674
"SalePrice","N_SchoolNearBy.University.","YrSold","YrSold_2013",89073.1568530985
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.Dpartmentstore.","N_SchoolNearBy.High._0vs12vs345",89074.0726316606
"SalePrice","N_FacilitiesNearBy.Hospital._0vs12","N_manager_splitAt4","N_SchoolNearBy.High.",89076.915226996
"SalePrice","HeatingType","N_FacilitiesNearBy.Mall.","SubwayStation",89077.6347478765
"SalePrice","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.University._0vs12vs345",89078.4873847548
"SalePrice","N_FacilitiesNearBy.Hospital._0vs12","N_FacilitiesNearBy.Mall.","SubwayStation",89079.3611967291
"SalePrice","Floor","HeatingType","SubwayStation_byProxy2",89080.2036946844
"SalePrice","N_FacilitiesNearBy.PublicOffice._splitAt4","N_SchoolNearBy.High.","SubwayStation_byProxy2",89080.3764777525
"SalePrice","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.Elementary._cat","N_SchoolNearBy.University._0vs12vs345",89080.6103208931
"SalePrice","N_elevators","N_SchoolNearBy.Middle._0vs123vs4","SubwayStation_byProxy2",89080.7171267142
"SalePrice","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_SchoolNearBy.Middle._0vs123vs4","SubwayStation_byProxy2",89081.352553384
"SalePrice","Floor","N_FacilitiesNearBy.Park.","N_Parkinglot.Basement.",89081.5984800104
"SalePrice","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.High._0vs12vs345",NA,89082.0344151373
"SalePrice","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.High._0vs12vs345","SalePrice",89082.0344151373
"SalePrice","N_FacilitiesNearBy.Total.","YrSold_2011_2014",NA,89084.2417576874
"SalePrice","N_FacilitiesNearBy.Total.","SalePrice","YrSold_2011_2014",89084.2417576874
"SalePrice","N_elevators","N_Parkinglot.Ground.","YearBuilt",89085.812223274
"SalePrice","HeatingType","YearBuilt_2000_2010",NA,89085.8711137944
"SalePrice","HeatingType","SalePrice","YearBuilt_2000_2010",89085.8711137944
"SalePrice","N_Parkinglot.Basement.","YrSold",NA,89086.5357015668
"SalePrice","N_Parkinglot.Basement.","SalePrice","YrSold",89086.5357015668
"SalePrice","HeatingType","MonthSold","N_FacilitiesInApt",89086.5386975228
"SalePrice","N_FacilitiesNearBy.PublicOffice.","N_SchoolNearBy.High.","SubwayStation_byProxy1",89086.7613354408
"SalePrice","N_FacilitiesNearBy.Mall.","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.Elementary.",89087.1065507262
"SalePrice","N_FacilitiesNearBy.Hospital._0vs12","N_FacilitiesNearBy.Total.","YrSold_2011_2014",89087.3151897964
"SalePrice","N_elevators","N_FacilitiesNearBy.ETC.","N_SchoolNearBy.Elementary.",89087.3198223622
"SalePrice","MonthSold","N_FacilitiesNearBy.PublicOffice.","SubwayStation_byProxy2",89087.4783263029
"SalePrice","N_FacilitiesNearBy.Dpartmentstore.","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.University._0vs12vs345",89087.9222716352
"SalePrice","N_FacilitiesNearBy.PublicOffice._splitAt4","N_SchoolNearBy.Middle._0vs123vs4","N_SchoolNearBy.Total.",89088.6577584826
"SalePrice","Floor","N_manager_splitAt4","YearBuilt",89089.1316546665
"SalePrice","HeatingType","N_FacilitiesNearBy.ETC.","YrSold",89089.2319898815
"SalePrice","N_FacilitiesNearBy.Hospital._0vs12","N_SchoolNearBy.Middle._0vs123vs4","SubwayStation_byProxy2",89089.7010337061
"SalePrice","N_APT","N_FacilitiesNearby.corr_pos","N_SchoolNearBy.High._0vs12vs345",89090.5062040373
"SalePrice","N_FacilitiesNearBy.PublicOffice._splitAt4","N_SchoolNearBy.Total.","SubwayStation_byProxy2",89090.644533368
"SalePrice","Floor","N_FacilitiesNearBy.Hospital.","N_FacilitiesNearBy.Total.",89091.4480121559
"SalePrice","N_SchoolNearBy.Elementary.","N_SchoolNearBy.University.","TimeToBusStop",89092.0764660239
"SalePrice","AptManageType","N_FacilitiesNearBy.ETC.","N_SchoolNearBy.University.",89092.6121151108
"SalePrice","MonthSold","N_APT","N_SchoolNearBy.High.",89093.2519781655
"SalePrice","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.High._0vs12vs345","N_SchoolNearBy.University.",89093.4261495638
"SalePrice","N_SchoolNearBy.High._0vs12vs345","SubwayStation",NA,89093.5627661422
"SalePrice","N_SchoolNearBy.High._0vs12vs345","SalePrice","SubwayStation",89093.5627661422
"SalePrice","N_SchoolNearBy.High._0vs12vs345","SubwayStation","SubwayStation_byProxy1",89093.5627661422
"SalePrice","N_SchoolNearBy.High._0vs12vs345","SubwayStation","SubwayStation_byProxy2",89093.5627661422
"SalePrice","N_SchoolNearBy.High._0vs12vs345","N_SchoolNearBy.Middle._0vs123vs4","SubwayStation",89093.5627661422
"SalePrice","N_FacilitiesInApt","N_FacilitiesNearby.corr_pos","N_FacilitiesNearBy.Mall.",89094.162102673
"SalePrice","HeatingType","SubwayStation",NA,89094.2896047102
"SalePrice","HeatingType","SalePrice","SubwayStation",89094.2896047102
"SalePrice","HeatingType","SubwayStation","SubwayStation_byProxy1",89094.2896047102
"SalePrice","HeatingType","SubwayStation","SubwayStation_byProxy2",89094.2896047102
"SalePrice","Floor","N_FacilitiesNearBy.Total.",NA,89094.8151524396
"SalePrice","Floor","N_FacilitiesNearBy.Total.","SalePrice",89094.8151524396
"SalePrice","Floor","HeatingType","N_FacilitiesNearBy.Total.",89095.1739592644
"SalePrice","N_FacilitiesNearBy.PublicOffice._splitAt4","SubwayStation_byProxy2",NA,89096.1962505459
"SalePrice","N_FacilitiesNearBy.PublicOffice._splitAt4","SalePrice","SubwayStation_byProxy2",89096.1962505459
"SalePrice","N_FacilitiesNearby.corr_pos","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_Parkinglot.Basement.",89098.4042222077
"SalePrice","N_FacilitiesNearBy.Park._01vs2","N_SchoolNearBy.Middle._chr","N_SchoolNearBy.University.",89098.732027307
"SalePrice","N_FacilitiesNearBy.Hospital._0vs12","N_Parkinglot.Ground.","N_SchoolNearBy.University._0vs12vs345",89099.1529203402
"SalePrice","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.High._0vs12vs345","N_SchoolNearBy.Total.",89101.4008639499
"SalePrice","N_FacilitiesNearBy.PublicOffice.","N_FacilitiesNearBy.Total._cut","SubwayStation_byProxy2",89101.4014879374
"SalePrice","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_Parkinglot.Basement.",NA,89101.6042775766
"SalePrice","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_Parkinglot.Basement.","SalePrice",89101.6042775766
"SalePrice","N_SchoolNearBy.High.","N_SchoolNearBy.High._0vs12vs345","SubwayStation_byProxy1",89102.4534587361
"SalePrice","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_FacilitiesNearBy.Park._01vs2","N_Parkinglot.Basement.",89103.337882586
"SalePrice","N_FacilitiesNearBy.Hospital.","N_FacilitiesNearBy.PublicOffice._splitAt4","SubwayStation_byProxy2",89103.3717869041
"SalePrice","HeatingType","N_FacilitiesNearBy.PublicOffice._splitAt4","SubwayStation_byProxy2",89104.3868726719
"SalePrice","MonthSold","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.PublicOffice.",89105.5472731643
"SalePrice","N_Parkinglot.Ground.","SubwayStation_byProxy1","YearBuilt",89106.0140371511
"SalePrice","N_APT","N_FacilitiesInApt","N_FacilitiesNearBy.Hospital.",89106.4587864945
"SalePrice","AptManageType","N_SchoolNearBy.High._0vs12vs345","N_SchoolNearBy.University._0vs12vs345",89107.0951900353
"SalePrice","MonthSold","N_FacilitiesNearby.corr_neg","N_Parkinglot.Ground.",89107.2863198754
"SalePrice","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.Hospital.","YrSold",89110.0803186312
"SalePrice","N_FacilitiesNearBy.Dpartmentstore.","N_FacilitiesNearBy.PublicOffice._splitAt4","SubwayStation_byProxy2",89110.4707849016
"SalePrice","N_FacilitiesNearBy.Hospital.","N_FacilitiesNearBy.PublicOffice._splitAt4","N_SchoolNearBy.Middle._chr",89111.125890946
"SalePrice","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_FacilitiesNearBy.PublicOffice._splitAt4","N_SchoolNearBy.University.",89112.2862633321
"SalePrice","N_SchoolNearBy.Elementary.","N_SchoolNearBy.High.","YrSold",89114.0014119003
"SalePrice","HeatingType","MonthSold","N_FacilitiesNearby.corr_neg",89114.1206914736
"SalePrice","N_FacilitiesNearBy.PublicOffice.","N_SchoolNearBy.High._0vs12vs345","N_SchoolNearBy.University._012vs345",89114.8518835882
"SalePrice","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.Middle._0vs123vs4","N_SchoolNearBy.University.",89115.4074158785
"SalePrice","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.Middle._0vs123vs4","N_SchoolNearBy.Total.",89115.499079057
"SalePrice","AptManageType","N_FacilitiesNearBy.ETC.","N_Parkinglot.Ground.",89117.5096013429
"SalePrice","N_FacilitiesNearBy.PublicOffice._splitAt4","N_SchoolNearBy.University._012vs345","SubwayStation_byProxy2",89117.6368517804
"SalePrice","Floor","N_Parkinglot.Ground.","N_SchoolNearBy.University.",89118.044761652
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.PublicOffice.","N_SchoolNearBy.Middle._0vs123vs4",89118.1638751492
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.Hospital.","N_SchoolNearBy.High._0vs12vs345",89118.8863023504
"SalePrice","Floor","N_FacilitiesNearBy.Mall.","SubwayStation_byProxy2",89118.9322324917
"SalePrice","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.High.","N_SchoolNearBy.Middle._0vs123vs4",89119.927936409
"SalePrice","N_FacilitiesNearBy.Mall.","N_SchoolNearBy.Elementary.","YearBuilt_2000_2010",89120.045792515
"SalePrice","N_FacilitiesNearBy.Mall.","N_FacilitiesNearBy.Park.","N_FacilitiesNearBy.PublicOffice.",89120.8908002825
"SalePrice","N_FacilitiesNearBy.Park.","N_FacilitiesNearBy.PublicOffice._splitAt4","N_SchoolNearBy.Middle._chr",89121.728210485
"SalePrice","MonthSold","N_SchoolNearBy.High.","YrSold",89122.5330046439
"SalePrice","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.Middle._0vs123vs4",NA,89123.5947686246
"SalePrice","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.Middle._0vs123vs4","SalePrice",89123.5947686246
"SalePrice","AptManageType","MonthSold","N_FacilitiesInApt",89123.8990577794
"SalePrice","HeatingType","N_SchoolNearBy.Total.","YearBuilt",89125.606672523
"SalePrice","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_FacilitiesNearBy.Park.","N_Parkinglot.Basement.",89125.6879676508
"SalePrice","N_APT","SubwayStation_byProxy1","TimeToBusStop",89127.1711768954
"SalePrice","HeatingType","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.Middle._0vs123vs4",89128.0925232534
"SalePrice","N_FacilitiesNearBy.Dpartmentstore.","N_FacilitiesNearBy.Hospital._0vs12","YearBuilt",89128.1214721503
"SalePrice","MonthSold","N_FacilitiesInApt","N_FacilitiesNearBy.Park._01vs2",89128.22073896
"SalePrice","AptManageType","N_elevators","N_FacilitiesNearBy.ETC.",89128.3790431254
"SalePrice","N_elevators","SubwayStation_byProxy2","TimeToBusStop",89128.5102920045
"SalePrice","N_elevators","N_SchoolNearBy.Elementary.","N_SchoolNearBy.High._0vs12vs345",89129.6511698286
"SalePrice","MonthSold","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.Hospital._0vs12",89129.6902191658
"SalePrice","AptManageType","N_SchoolNearBy.Elementary.","N_SchoolNearBy.Middle._chr",89130.0288146158
"SalePrice","SubwayStation_byProxy1","YrSold_2011_2014","YrSold_2013",89131.4618753754
"SalePrice","Floor","N_SchoolNearBy.Elementary._cat","N_SchoolNearBy.Total.",89134.110813668
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.Middle.",89134.7183228092
"SalePrice","AptManageType","N_FacilitiesNearBy.PublicOffice.","N_SchoolNearBy.Middle._0vs123vs4",89134.9606019683
"SalePrice","N_manager_splitAt4","N_SchoolNearBy.Middle._chr","YrSold_2013",89135.6670880484
"SalePrice","N_FacilitiesNearBy.Total.","N_SchoolNearBy.High.","TimeToBusStop",89136.9085118296
"SalePrice","AptManageType","N_FacilitiesNearBy.Total.","N_SchoolNearBy.University._012vs345",89140.3817251852
"SalePrice","N_FacilitiesNearBy.Total.","N_SchoolNearBy.Middle._chr","N_SchoolNearBy.Total.",89143.1762962378
"SalePrice","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_manager","N_Parkinglot.Basement.",89146.6726705951
"SalePrice","Floor","N_manager","YrSold",89147.0162977412
"SalePrice","N_FacilitiesNearBy.Hospital._0vs12","N_SchoolNearBy.Total.","YearBuilt",89147.5759322133
"SalePrice","AptManageType","N_FacilitiesNearBy.Total.","N_SchoolNearBy.University._0vs12vs345",89147.595821744
"SalePrice","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_FacilitiesNearBy.PublicOffice._splitAt4","N_SchoolNearBy.Total.",89147.7517571046
"SalePrice","MonthSold","N_manager","N_SchoolNearBy.Elementary.",89149.4063768241
"SalePrice","AptManageType","YearBuilt","YrSold_2011_2014",89150.4081386642
"SalePrice","N_FacilitiesNearBy.Hospital._0vs12","N_SchoolNearBy.Middle._0vs123vs4","N_SchoolNearBy.University._0vs12vs345",89150.5146602503
"SalePrice","MonthSold","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.Elementary.",89150.9231482292
"SalePrice","AptManageType","Floor","N_SchoolNearBy.Elementary._cat",89151.0189640397
"SalePrice","N_FacilitiesNearBy.Park.","N_SchoolNearBy.Total.","YrSold_2011_2014",89152.1195800069
"SalePrice","N_FacilitiesNearBy.Park._01vs2","N_SchoolNearBy.Elementary.","N_SchoolNearBy.Total.",89152.505408673
"SalePrice","N_FacilitiesNearBy.Total.","N_SchoolNearBy.Total.","YrSold",89152.8160785531
"SalePrice","N_FacilitiesNearBy.PublicOffice.","N_SchoolNearBy.Elementary.","N_SchoolNearBy.High._0vs12vs345",89153.40131156
"SalePrice","MonthSold","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.Hospital.",89153.5036882353
"SalePrice","N_SchoolNearBy.Middle._0vs123vs4","N_SchoolNearBy.University._012vs345","SubwayStation_byProxy1",89153.9108315817
"SalePrice","N_FacilitiesNearby.corr_pos","N_FacilitiesNearBy.PublicOffice.","N_SchoolNearBy.Middle._0vs123vs4",89155.8311961943
"SalePrice","N_FacilitiesNearby.corr_pos","N_FacilitiesNearBy.Hospital._0vs12","N_FacilitiesNearBy.PublicOffice.",89156.9199030143
"SalePrice","Floor","SubwayStation_byProxy2",NA,89157.3279510451
"SalePrice","Floor","SalePrice","SubwayStation_byProxy2",89157.3279510451
"SalePrice","N_FacilitiesNearBy.Dpartmentstore.","TimeToBusStop","YrSold_2011_2014",89157.9287902264
"SalePrice","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.Park.","YrSold",89158.0465233851
"SalePrice","N_FacilitiesNearBy.Mall.","N_FacilitiesNearBy.Park.","N_FacilitiesNearBy.Total.",89158.4432616227
"SalePrice","N_FacilitiesNearBy.ETC.","N_SchoolNearBy.Elementary.","N_SchoolNearBy.High._0vs12vs345",89159.7849815662
"SalePrice","N_FacilitiesNearby.corr_pos","N_manager_splitAt4","N_SchoolNearBy.High._0vs12vs345",89161.2992010949
"SalePrice","Floor","N_SchoolNearBy.Elementary.","SubwayStation_byProxy1",89163.0523421261
"SalePrice","N_elevators","N_FacilitiesNearBy.Dpartmentstore._01vs2","YrSold_2011_2014",89163.8844095959
"SalePrice","N_FacilitiesNearBy.Mall.","N_FacilitiesNearBy.Park.","N_FacilitiesNearBy.Total._cut",89164.060634033
"SalePrice","HeatingType","N_manager","N_SchoolNearBy.Elementary.",89164.6920678035
"SalePrice","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.Hospital.","N_FacilitiesNearBy.PublicOffice._splitAt4",89164.9159848867
"SalePrice","N_FacilitiesNearBy.Hospital._0vs12","N_SchoolNearBy.High.","N_SchoolNearBy.High._0vs12vs345",89165.3465826011
"SalePrice","N_APT","YearBuilt","YrSold_2011_2014",89166.0923595097
"SalePrice","AptManageType","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_SchoolNearBy.Elementary._cat",89166.1363018489
"SalePrice","N_FacilitiesNearBy.Total.","N_SchoolNearBy.Total.","YrSold_2013",89167.5590922239
"SalePrice","N_FacilitiesNearBy.Mall.","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.University.",89167.9570334789
"SalePrice","N_FacilitiesNearBy.Park._01vs2","TimeToBusStop","YrSold",89170.2560944798
"SalePrice","N_SchoolNearBy.Elementary.","YearBuilt_2000_2010",NA,89170.4449354106
"SalePrice","N_SchoolNearBy.Elementary.","SalePrice","YearBuilt_2000_2010",89170.4449354106
"SalePrice","N_FacilitiesNearBy.PublicOffice.","N_SchoolNearBy.Middle._0vs123vs4","SubwayStation_byProxy2",89170.5625826545
"SalePrice","AptManageType","N_FacilitiesNearBy.PublicOffice.","N_SchoolNearBy.University._012vs345",89171.1388421812
"SalePrice","N_FacilitiesNearBy.ETC.","YrSold","YrSold_2013",89171.1881765414
"SalePrice","N_APT","N_FacilitiesNearBy.Total.","N_SchoolNearBy.High.",89171.485193202
"SalePrice","N_FacilitiesNearBy.Dpartmentstore.","N_SchoolNearBy.University.","YrSold",89173.2039957303
"SalePrice","N_SchoolNearBy.Middle.","YearBuilt","YrSold_2013",89173.2074894459
"SalePrice","HeatingType","N_SchoolNearBy.High._0vs12vs345","TimeToBusStop",89173.8378685953
"SalePrice","N_FacilitiesNearBy.Hospital._0vs12","N_manager","N_SchoolNearBy.Middle._chr",89175.0333017502
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.Hospital.","N_SchoolNearBy.Middle._0vs123vs4",89175.0335570436
"SalePrice","N_FacilitiesNearBy.Mall.","N_FacilitiesNearBy.Total._cut","SubwayStation_byProxy2",89176.7973908161
